Nombre,Citas,Correo,Afiliación,Temas de Interés
Silvia Del Pilar Vallejo Chinche,3,unach.edu.ec,UNIVERSIDAD NACIONAL DE CHIMBORAZO,Salud
Kristy Glenda Franco Poveda,3,cu.ucsg.edu.ec,Universidad Católica de Santiago de Guayaquil,Salud y enfermería
Ramona Albertina Panchana-Cedeño (Orcid: 0000-0002-0763-5426),3,utm.edu.ec,Universidad Técnica de Manabí,ingeniería y contrucción
José Luis Quizhpe Cueva,3,unl.edu.ec,"Profesor de Físico Matemáticas, Universidad Nacional de Loja","Matemáticas, Física, Ajedrez, Tecnología"
Martha Rocio Quijije Intriago,3,espam.edu.ec,Escuela Superior Politécnica Agropecuaria de Manabí,"Educación, Administración, Liderazgo, Ciencias Sociales y Humanística"
Mabel  Márquez Tejena,3,itsup.edu.ec,Instituto Superior Tecnológico Portoviejo,"Educación, Investigación"
JOSHUA CULCAY DELGADO,3,sangregorio.edu.ec,"Esp. Microbiología Médica, M.Sc. Epidemiología y Salud Pública","Microbiología, Microbiota, Resistencia Antimicrobiana, Enf. Infecciosas, Enf. Tropicales"
MIKE AGUILAR OROZCO,3,utc.edu.ec,"Docente de Diseño Gráfico y Animación Digital en, UNIVERSIDAD TÈCNICA DE …","video mapping, video juegos, animación 2D"
Carmen Vargas Pozo,3,ug.edu.ec,Universidad de Guayaquil,Clínico / Quirúrgico / Desarrollo personal …
Mario Enrique Yautibug Chimbolema,3,unae.edu.ec,"Profesor Investigador, Universidad Nacional De Educación",Educación
Victor Hugo Ferrín Bravo,3,itspem.edu.ec,Instituto Superior Tecnológico Paulo Emilio Macías,"medio ambiente, cambio climático, seguridad alimentaria, desarrollo, bienestar"
Dimas Geovanny Vera Pisco,3,uees.edu.ec,Universidad Estatal del Sur de Manabí y Universidad Espíritu Santo,Educación matemática
ALEX JAVIER RAMOS JINEZ,3,espe.edu.ec,Profesor de Mecánica Automotriz,Electromovilidad
JONATHAN JAVIER SAYAVEDRA DELGADO,3,espe.edu.ec,"Docente, Universidad de las fuerzas Armadas ESPE","química verde, biomateriales, petroquímica"
LUCIA EUDOCIA CASTRO GORDON,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Educación, cálculo diferencial e integral, evaluación educativa, pedagogía, álgebra lineal"
EDGAR ALAN MORENO SUQUILANDA,3,uteq.edu.ec,PROFESOR DE LA UNIVERSIDAD TECNICA ESTATAL DE QUEVEDO,
Pedro Pablo Collaguazo Guamán (ORCID: 0009-0003-5773-6975),3,ups.edu.ec,GIFACT Research Group - Universidad Politécnica Salesiana,"Businnes Administration, Marketing, Human Talent"
Nubia Esthela Duran Agudelo,3,unae.edu.ec,Universidad Nacional de Educación,"Educación, education, inclusive education, educación inclusiva"
EDWIN RENE AGUILAR JARAMILLO,3,espe.edu.ec,"Docente, Universidad de las fuerzas armadas ESPE.",AUTOMATIZACION Y CONTROL
Melany Yarad,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,ingenieria
JORGE HONORIO  SALGADO MONAR,3,tbolivariano.edu.ec,Profesor de educación superior,Administración y ciencias sociales
DIEGO XAVIER RENGIFO TOBAR,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"economía, comercio exterior, política internacional, administración, finanzas"
FERNANDA GABRIELA CHAZI NACIMBA,3,espe.edu.ec,Docente,Educación
Cristiam Rueda Martínez (ORCID: 0009-0005-8753-2353),3,ups.edu.ec,Universidad Politécnica Salesiana,"energía, termodinámica"
Alexa Angulo,3,utelvt.edu.ec,,Educación
Jesus Mera,3,utm.edu.ec,"Profesor Lennin, UNIVERSIDAD TECNICA DE MANABI",investigación
Paulo Valdivieso,3,espol.edu.ec,Researcher,"Mining Engineering, Mineral Processing, Extractive Metallurgy, Mineral Flotation, Hydrometallurgy"
David Figueroa Campoverde,3,ucuenca.edu.ec,Universidad de Cuenca,"Empleo e informalidad, Crecimiento económico"
Marco Montaño,3,utm.edu.ec,"Estudiante, Universidad Técnica de Manabí","inteligencia artificial, musica, deporte, carros"
Juan Carlos Nolivos Valiente,3,istct.edu.ec,Investigador independiente,"educación, entornos virtuales, ciencias exactas, ingenieria civil, construcción alternativa"
Andrés Cuadrado,3,est.ucacue.edu.ec,"Student of dentrity, Universidad Catolica de Cuenca",Dentristy
LUIS JAVIER CASTILLO HEREDIA,3,unemi.edu.ec,Universidad estatal de Milagro,
Evelyn Cuesta,3,indoamerica.edu.ec,Universidad Indoamerica,Psicologia
Oscar Giovanny Fuentes Quisaguano,3,uce.edu.ec,Universidad Central del Ecuador,"Vinculación con la sociedad, Sanidad animal, Diagnóstico clínico, Cirugía General"
RICARDO GERMAN JARA SILVA,3,indoamerica.edu.ec,UNIVERSIDAD TECNOLÓGICA INDOAMÉRICA,"EDUCACIÓN, INNOVACIÓN"
Sonia Alexandra Jara Silva,3,educacion.gob.ec,sjara2@indoamerica.edu.ec,"Educación, innovación, estrategias, praxis educativa, refuerzo pedagógico"
MARTA CECILIA ALVAREZ PEÑA,3,utb.edu.ec,,
Angelica Moreno Calderon,3,flacso.edu.ec,Facultad Latinoamericana de Ciencias sociales,"Economía, Politica Publica, Ordenamiento Territorial, Movilidad, Vivienda"
Diana Maribel Armijos Robles.,3,unae.edu.ec,Docente - Universidad Nacional de Educación.,Educación inclusiva
maria fernanda carrillo,3,ug.edu.ec,Docente Análisis de Alimentos,Alimentacion Sostenible
Avellán Avellán Mayra Carlina,3,uleam.edu.ec,Universidad Laica Eloy Alfaro de Manabí,"Educación, Currículo, Neurociencias, Evaluación Educativa"
Walter Loor Briones,3,unemi.edu.ec,Profesor de Pedagogía y  Mediación de Conflictos de la Universidad Estatal de Milagro,"Pedagogía, Didáctica, Competencias"
Roberto Zurita-Del Pozo,3,istg.edu.ec,Instituto Tecnológico Superior Guayaquil,"educación, tecnología, sistemas de información, big data, analítica del aprendizaje"
Oswaldo Garcia,3,ug.edu.ec,Universidad de Guayaquil,"Agronomía, educación"
Karla Villavicencio,3,unemi.edu.ec,Universidad Estatal de MIlagro,"Empresas, Inteligencia artificial, normas"
DAYSI KATHERINE PUENTE BOSQUEZ,3,uteq.edu.ec,Universidad Técnica Estatal de Quevedo,Microbiología
AGNER JOSUE MOYA MACIAS,3,uteq.edu.ec,Estudiante Posgrado,BIOTECNOLOGIA
CINTHIA JOHANNA MORENO CANO,3,uteq.edu.ec,ESTUDIANTE DE POSGRADO,
Angie Rossibel Duarte Zambrano,3,espam.edu.ec,,
Nathaly Chamorro,3,est.ups.edu.ec,"Estudiante de Ingeniería Ambiental, Universidad Politécnica Salesiana",Consultor ambiental de empresas
Cristian Tulmo-Checa,3,itsqmet.edu.ec,ITSQMET,Desarrollo de software
ANDREINA KATIUSKA VINCES TORRES,3,unesum.edu.ec,Universidad Estatal del Sur de Manabi,salud
Roberto Lozada,3,udla.edu.ec,"profesor de Idiomas, UDLA","programación, inteligencia artificial, innovación educativa"
Gabriela Espinoza,3,unemi.edu.ec,Universidad Estatal de Milagro,Tecnología de la información
Veronica Monserrate Vera Villamil,3,espam.edu.ec,Escuela Superior Politécnica Agropecuaria de Manabí Manuel Félix López,"Gestión ambiental, Gestión de riesgos, Seguridad y Salud Ocupacional, Contaminantes atmosféricos"
Geanfrank Isaias Cruz Lucas,3,unesum.edu.ec,Universidad Estatal del Sur de Manabí,Tecnologías
Ana Gabriela Sánchez,3,uta.edu.ec,Ingeniera Civil Maestrante,"ingeniería civil, hidráulica, vías, análisis de precios"
ALICIA VALENTINA ALVAREZ PEREZ,3,formacion.edu.ec,Instituto Tecnológico de Formación,
Pablo Hidalgo-Romero,3,flacso.edu.ec,Facultad Latinoamericana de Ciencias Sociales,"international political economy, international relations, social and solidarity economy, economics"
Douglas Mauricio Aguirre Hernández (ORCID: 0009-0007-8294-3035),3,espol.edu.ec,"Profesor de Energías Renovables, Escuela Superior Politécnica del Litoral (ROR …","Renewable Energy, Electric Machines, e-learning"
alexandra zapata,3,espe.edu.ec,Universidad de las Fuerzas Armadas-ESPE,"Education, TESOL, Applied Linguistics"
GIOVANNY FABRICIO ROJAS ALVAREZ,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Tecnología, Matemáticas, IA, Programación, Neurociencias"
JONHNY RODOLFO BASTIDAS GAVILANES,3,espe.edu.ec,Universidad de las Fuerzas Arrmadas,Ciencias básicas
Ingrid Roxana Mera Macías,3,ulvr.edu.ec,"Docente Universitaria, Vicerrectora académica","Educación, Educación Inclusiva, Educación Inicial, Estimulación Temprana"
OYE ROTIMI PETER,3,uees.edu.ec,"English Language Teacher and Summer Camp Art Teacher, Escuela Polytecnica Nacional …","English Language, Education, Teaching and Learning, Learning with Artificial intelligence"
JOMELYN GEANELLA BAZAN SALVATIERRA,3,formacion.edu.ec,,
Boris Fernando Alvarez Minchala,3,udla.edu.ec,,
MARCO ANTONIO SOASTI VEGA,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,Mercadotecnia
Andrés Giovanni Estupiñán Álvarez (ORDIC: 0009-0005-9299-3445),3,ups.edu.ec,GIFACT Research Group - Universidad Politécnica Salesiana,"Accounting, Audit, Taxation, Finance"
JORGE EDUARDO PORTILLA KAROLIS,3,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Análisis Matemático, Algebra Lineal"
Juan Francisco Durán Sigüenza,3,ucuenca.edu.ec,"Maestrante en Ciencias de la Ingeniería Eléctrica, Universidad de Cuenca","Energías renovables, sistemas eléctrónicos de potencia"
Pedro Alejandro Álvarez Lara,3,uteq.edu.ec,Ing. Agrónomo,Abonos organicos
christian Andres Pintado Paltin (orcid.org/0009-0004-1753-9421),3,est.ucacue.edu.ec,"medico general , univercidad  catolica de Cuenca",cirugia general and medicina interna
Juan Carlos Vasco Delgado,3,ug.edu.ec,Universidad de Guayaquil,"educación, informatica, tics, innovación, tecnología"
MARIO GIOVANNY TACOAMAN PORTILLA,3,espe.edu.ec,Docente Universidad de las Fuerzas Armadas-ESPE,Lingustica
Franklin Pardo,3,utc.edu.ec,,
Jonnathan Aguirre,3,ikiam.edu.ec,Docente Investigador,"Arquitectura y construcción sostenible, eficiencia energética, fabriación digital"
EDWIN ORLANDO PINO PANCHI,3,espe.edu.ec,Profesor de Reproducción Universidad de las Fuerzas Armadas ESPE,Reproducción Animal y Biotecnología …
Rocío Paola Guapulema Maygualema,3,ikiam.edu.ec,Universidad Regional Amazónica Ikiam,"Ingeniería, Energía"
Carlos Antonio Granda Cruz,3,unl.edu.ec,Universidad Nacional de Loja,
Catalina Verdesoto,3,puce.edu.ec,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,"Medicina, Pediatría, Neuropediatría, Neurodesarrollo, Terapia Neural"
Pedro Mestanza Segura MS.c,3,uteq.edu.ec,Docente Universitario UTEQ,Seguridad Industrial
Cristobal Lalangui,3,utc.edu.ec,Universidad Técnica de Cotopaxi,"Comunicación Social, Análisis Crítico del Discurso, Comunicación Radiofónica, Periodismo"
Leandro Montenegro,3,utn.edu.ec,Universidad Técnica del Norte,Medicina
CHRISTIAN FREIRE,3,est.ups.edu.ec,cineantropometrista,"antropometria, deportes, biomecanica, fisiologia"
Bella Cecilia Crespo Moncada,3,cu.ucsg.edu.ec,"Docente de Industrias lácteas, vegetales en la Universidad Católica de Santiago de …","Microbiología alimentaria, industrias lácteas, desarrollo rural"
JIMMY XAVIER TOAZA IZA,3,utc.edu.ec,,
YESENIA ALEXANDRA CHALEN ASENCIO,3,unemi.edu.ec,,"Educación, Códigos de la niñez, Currículo Educativo"
Galo Fernando Tulcanaza Ochoa,3,udla.edu.ec,Médico,Medicina
SHEYLA MERCEDES GARCIA TORRES,3,unemi.edu.ec,Alumna de UNEMI,Análisis de documentos de investigación
Bryan Cujilema,3,unach.edu.ec,,
Argenis Gabriel Rodriguez Bravo,3,unesum.edu.ec,Universidad Estatal del Sur de Manabí,
Lorena Elizabeth Chalco Torres,3,utmachala.edu.ec,Universidad Técnica de Machala,Veterinaria
Johana Vilema,3,unach.edu.ec,estudiante,ciencias de salud
Roberth William Zambrano De La Torre,3,itsup.edu.ec,Instituto Superior Tecnológico Portoviejo,"Educación, Construcción, Tecnología, Innovación"
Michelle Paola Lagua Quinatoa,3,ueb.edu.ec,Estudiante Universidad Estatal de Bolívar,Enfermería
Marcelo German Arellano Chimbolema,3,mailes.ueb.edu.ec,universidad estatal de bolivar,la enfermeria intrumentista
David Peralta Puedmag,3,espam.edu.ec,ESPAM,"medicina veterinaria, biotecnología, anatomía animal, zootecnia, cirugía"
Julio Chuqui Calle (ORCID: 0009-0003-2150-2173),3,ups.edu.ec,Profesor de Entrenamiento Deportivo,Deporte y Actividad Física
Alexandra Elizabeth Pérez Rivera,3,ecotec.edu.ec,"Docente de Turismo y Hotelería, Universidad Ecotec",Turismo - hotelería - servicio - marketing …
Edgar Santiago Morales Morales,3,pucesa.edu.ec,Pontificia Universidad Católica del Ecuador sede Ambato,"Derecho Penal, Derechos Humanos, Derecho de Niñez, Derecho Familia"
Dra. Pilar Pantoja Rodríguez,3,ug.edu.ec,"Profesora de Periodoncia, Universidad de Guayaquil","Salud, Odontología"
Andrés Vargas,3,uteq.edu.ec,Universidad Técnica Estatal de Quevedo,"Matemáticas, Inteligencia Artificial"
LUZ ANGELICA CHICA OCHOA,3,unemi.edu.ec,estudiante,tegnologias de la informacion
"Travez Tipan, Andrea Valeria",3,cordillera.edu.ec,Instituto Superior Tecnológico Cordillera,Ciencias Sociales
Verónica Ochoa,3,ucacue.edu.ec,"Docente de Administración, Universidad Católica De Cuenca","Administración, estadística, formación técnica y tecnológica"
Marlon Almeida Medina,3,est.ups.edu.ec,"Estudiantes, Universidad Politécnica Salesiana","TIC, Inclusión"
BLANCA MARINA BAEZ PEREZ,3,itsjapon.edu.ec,DOCENTE ISUJ,EDUCACION
Byron Giovanny Cholca,3,itsjapon.edu.ec,Docente Desarrollo de Software,"Desarrollo Software, microservicios, Full stack"
Miguel Arevalo-Vasquez,3,unemi.edu.ec,Universidad Estatal de Milagro,Desarrollo Sostenible
Gema Gabriela  Vera Gutierrez,3,unesum.edu.ec,,
Angie Suárez,3,ug.edu.ec,Universidad de Guayaquil,"Tecnologías de la Información, Procesos, Ciencia de Datos, Páginas Web"
DANNY ALEXANDER SOTOMAYOR CARDENAS,2,espe.edu.ec,Profesor Tiempo Completo - ESPE,Automatizacion Industrial - Sistemas de …
Jaime Andrango,2,espe.edu.ec,Docente,"Software libre, java móvil, programación paralela, ayudas tecnológicas para discapacidades."
Freddy Fernando Campoverde Armijos,2,ups.edu.ec,Professor off Electrical Machinary - Universidad Politécnica Salesiana Ecuador,"eolic maps, solar generation, alumbrado público"
Tomás Isaías Ibujés Villacís,2,ups.edu.ec,Mechanical engeneer-Universidad Politécnica Salesiana Ecuador,"Heat transfer, Energy, Astronomy"
Lorena Alejandra Fernández Yánez,2,ups.edu.ec,Professor of CAD - Universidad Politécnica Salesiana Ecuador - Electronics,"Automation, Robotics, CAD-CAM-CAE, Math"
Santiago Pozo Cardoso (ORCID: 0000-0002-3342-8463),2,ups.edu.ec,Professor Economics and Finance - Universidad Politécnica Salesiana,"Economy, Finance, stock market, foreign exchange"
Francisco José  Herrera Avellán (ORCID 0000-0001-8819-6172),2,ups.edu.ec,Marketing University Lecturer- Salesian Polytechnic University,"Marketing, Advertising, Merchandising, Sales."
Mario  González Romero,2,uti.edu.ec,Universidad Indoamerica,Educación
Eugenio Doria de la Terga,2,utn.edu.ec,"Profesor de las asignaturas Investigación Científica, Trabajo de Titulación I y II Técnica del …",Biomecánica del Deporte y del Ejercicio …
Francis Stalin,2,espol.edu.ec,"Profesor de Informática, Universidad Luis Vargas Torres de Esmeraldas","Programming, Artificial intelligence, Machine Learning"
MARCELA PARRA,2,utc.edu.ec,Universidad Técnica de Cotopaxi,"Diseño, Diseño Gráfico, Animación 2D, Animación 3D"
Miguel Marquez Carrillo,2,ism.edu.ec,professor of chemestry by International Scholastic Model,"chemestry, math, biology"
"Ladino-Jiménez, Willian F",2,ups.edu.ec,Universidad Politécnica Salesiana,"Educomunicación, Sicología de la comunicación, Gestión Documental, Archivo y Documentación"
Renato Oquendo (https://orcid.org/0000-0001-6916-3834),2,utn.edu.ec,Universidad Técnica del Norte,"Gestíon ambiental, Biorremediación, Biología"
MARIELA CABRERA,2,tecnologicoargos.edu.ec,Docente investigador Instituto Superior Tecnológico Argos,Administración
Javier Durán,2,ucuenca.edu.ec,"Arquitecto, Profesor Titular de la Universidad de Cuenca",Arquitectura
Rafael Pérez Ordóñez (ORCID: 0009-0007-7363-1144),2,ups.edu.ec,Docente Universidad Politécnica Salesiana,"Matemática, Electrónica"
Adina Izarra,2,uartes.edu.ec,"Profesora de Música electrónica, Universidad de las Artes","Música del siglo XX y XXI, composición, música electrónica"
Carlos Fernando Chávez Córdova (ORCID: 0000-0002-1081-7108),2,ups.edu.ec,"Professor of electrical systems, Universidad Politecnica Salesiana Ecuador - Electrical …","Electrical machines, high voltage, electrical protections, electric circuits, renewable energies"
KLEVER FILIBERTO CARRION GORDILLO (ORCID: 0000-0002-7146-0210),2,ups.edu.ec,Professor of Math - Universidad Politécnica Salesiana Ecuador - Electrical Engineering,"Communication Networks, Applied Electronics, Signal and System, Diferential Equations, Electrical"
Escobar Terán Susan Catherine 0000-0003-0540-295X,2,ups.edu.ec,Professor of  comunications - GICOI - Universidad Politécnica Salesiana - Ecuador,"Communications, Mass Media, Radio, Interculturality, Publics Ralations"
Mónica Mantilla Hidalgo,2,epn.edu.ec,"Profesor auxiliar, grado 1 nivel 1,  Escuela Politécnica Nacional","Matemática, Estadística, Investigación"
Andrea Natalia Lozano Leiva,2,ug.edu.ec,"Profesora titular TC, Universidad de Guayaquil","urbanismo, ordenamiento territorial, arquitectura, diseño"
Jorge Iván Rengel Maldonado (ORCID: 0000-0002-3910-7345),2,ups.edu.ec,"Professor of theory of the state and constitution / labor law, Salesian Polytechnic University","Constitutional right, Labor Low, Corporate Low, Administrative Low, human rights"
Vicky Virginia Vera Cagua,2,ug.edu.ec,"Profesor de Informatica, Universidad Estatal de Guayaquil","Ingeniería Computacional, Ingeniería Industrial"
César Augusto Morales Mejía,2,uce.edu.ec,"Profesor de Ingeniería Informática, Universidad Central del Ecuador","Informática, Educación"
Luis Calderón Ayala,2,utn.edu.ec,Profesor de Evaluación de Proyectos de Inversión Universidad Técnica del Norte - Ecuador,Riesgo en la Evaluación de Proyectos de …
Juan Andrés Carvajal Romero,2,utmachala.edu.ec,Docente de la carrera de Comunicación UTMACH,"Comunicación Intercultural, Periodismo, Medios comunitarios"
Vladimir Argudo,2,ucacue.edu.ec,Profesor Universidad Católica de Cuenca,"comunicación, periodismo"
Diana Andrade,2,espol.edu.ec,Especialista en Comunicación y Branding,"arte, comunicación, antropología, sociología"
Nury Devia Solis.,2,ucacue.edu.ec,"Docente, Universidad Católica de Cuenca - Sede Azogues",Medicina
Daniel Idrovo-Vintimilla,2,ucuenca.edu.ec,Universidad de Cuenca,"Arquitectura, Arte"
Marcelo Fernando Salvador Quiñones,2,epn.edu.ec,"Ingeniero, Escuela Politécnica Nacional","Petróleos, Mecánica de Fluidos, Máquinas y Herramientas"
Raul  Mauricio Parra Vicuña,2,ucacue.edu.ec,,
Olga Paola Cedeño Fuentes,2,uteq.edu.ec,"Profesor de Administración de Empresas, Universidad Técnica Estatal de Quevedo","Administración, Economía, Planificación Estratégica, Gestión Empresarial, Contabilidad"
Silvia Manuela Imbaquingo-Maigua,2,uce.edu.ec,Docente-Universidad Central del Ecuador,"Educación superior, bibliotecas universitarias, ciencias naturales"
Felipe Valdez Gómez de la Torre,2,puce.edu.ec,Pontificia Universidad Católica del Ecuador,"geografía, análisis espacial, geografía urbana, movilidad residencial, accesibilidad a servicios colectivos"
Luis Ernesto Alarcón Cabezas,2,ups.edu.ec,Professor of Auditing - Universidad Politécnica Salesiana Ecuador - Auditing,"Contabilidad Bancaria - Comercial & …, Auditoría Financiera & Operativa, Control Interno, Presupuestos & Finanzas"
